ADDRESS,POINTS
150 LEGACY MAIN ST SE,3416.639 -20712.686|3416.632 -20692.915|3416.632 -20691.970|3311.935 -20691.993|3311.942 -20703.568|3291.097 -20703.568|3265.323 -20703.579|3259.360 -20703.579|3259.360 -20704.002|3259.353 -20707.804|3259.290 -20745.944|3259.220 -20764.469|3259.136 -20789.433|3265.092 -20790.778|3274.606 -20792.435|3284.155 -20793.847|3297.437 -20795.504|3310.768 -20796.694|3324.134 -20797.416|3337.520 -20797.672|3455.219 -20797.895|3456.939 -20797.795|3458.637 -20797.472|3460.280 -20796.938|3461.846 -20796.216|3463.307 -20795.293|3464.642 -20794.203|3465.838 -20792.958|3466.865 -20791.568|3469.109 -20788.121|3469.242 -20712.675|3423.503 -20712.686
8312 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8313 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8314 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8315 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8316 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8317 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8318 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8301 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8302 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8303 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8304 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8305 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8306 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8307 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8308 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8409 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
8410 151 LEGACY MAIN ST SE,3337.457 -20822.157|3325.665 -20821.968|3313.879 -20821.435|3302.114 -20820.567|3290.377 -20819.344|3285.183 -20823.236|3282.240 -20840.471|3280.800 -20849.367|3279.527 -20858.285|3278.017 -20871.128|3276.892 -20882.981|3276.053 -20894.857|3275.508 -20906.754|3275.249 -20918.652|3275.431 -20920.554|3276.004 -20922.377|3276.941 -20924.034|3278.206 -20925.457|3280.513 -20927.881|3282.470 -20930.595|3283.547 -20932.518|3284.449 -20934.531|3285.162 -20936.621|3285.686 -20938.767|3286.022 -20940.947|3286.154 -20943.149|3286.098 -20945.350|3285.840 -20947.541|3285.448 -20949.442|3284.917 -20951.310|3284.232 -20953.123|3283.414 -20954.880|3282.456 -20956.559|3281.366 -20958.171|3280.157 -20959.683|3278.835 -20961.084|3277.311 -20962.919|3276.179 -20965.021|3275.480 -20967.300|3275.242 -20969.680|3275.249 -20979.020|3277.654 -20979.031|3309.244 -20979.009|3317.199 -20979.009|3351.187 -20978.998|3373.801 -20978.987|3373.787 -20948.141|3373.787 -20941.058|3373.738 -20858.240|3373.738 -20849.300|3373.626 -20846.431|3373.305 -20843.573|3372.780 -20840.749|3372.039 -20837.980|3371.214 -20834.856|3370.627 -20831.687|3370.278 -20828.484|3370.173 -20825.271|3370.173 -20824.615|3370.180 -20822.213
