ADDRESS,POINTS
544V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
561V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
560V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
559V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
558V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
557V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
556V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
554V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
553V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
552V 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
7114 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
7113 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
7112 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
7111 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
7110 70 PANAMOUNT DR NW,9.445 12253.852|8.040 12262.737|13.367 12263.593|13.087 12264.783|12.640 12265.917|12.018 12266.962|11.256 12267.907|10.354 12268.730|9.340 12269.408|8.236 12269.931|7.068 12270.276|5.768 12270.454|4.454 12270.420|3.168 12270.176|1.937 12269.731|0.127 12268.908|-0.258 12268.641|-0.509 12268.252|-0.607 12267.796|-0.530 12267.340|0.162 12265.461|0.525 12264.071|0.616 12262.637|0.434 12261.213|-0.020 12259.846|-0.726 12258.600|-1.656 12257.499|-2.774 12256.599|-4.054 12255.932|-4.333 12255.820|-6.780 12261.836|-6.011 12262.147|-5.689 12262.359|-5.473 12262.681|-5.389 12263.059|-5.452 12263.437|-5.934 12264.683|-6.207 12265.105|-6.626 12265.383|-7.122 12265.472|-7.619 12265.361|-25.039 12257.388|-26.556 12256.499|-27.870 12255.320|-28.919 12253.897|-29.660 12252.307|-30.065 12250.583|-30.121 12248.826|-29.820 12247.092|-29.177 12245.446|-11.163 12210.275|-8.597 12204.882|-6.353 12199.344|-2.117 12187.925|-1.796 12187.280|-1.348 12186.713|-0.796 12186.246|-0.153 12185.901|0.539 12185.701|1.259 12185.645|1.979 12185.745|2.664 12185.990|5.852 12187.502|7.432 12188.125|9.075 12188.559|10.752 12188.770|12.451 12188.781|14.338 12188.870|16.170 12189.370|17.848 12190.249|19.295 12191.461|20.448 12192.962|21.252 12194.674|21.664 12196.520|21.671 12198.410|19.847 12216.001|14.478 12215.445|12.500 12234.526|11.472 12241.020|11.067 12243.589|10.661 12246.157|10.256 12248.726|9.851 12251.284
